Mission_ID,Mission_Date,Mission_Type,Drone_Model,Base_Location,Operator_ID,Flight_Duration_Min,Distance_Km,Altitude_m,Battery_Start,Battery_End,Battery_Consumed,Payload_Type,Payload_Weight_kg,Weather,Temperature_C,Wind_Speed_kmph,Threat_Level,Mission_Status,Failure_Reason,Mission_Score
ASD-00692,2025-05-19,Medical Delivery,Skydio X2D,Delhi,OP-003,59,5.28,170,100,80,20,Medical Kit,4.45,Clear,24,11,Medium,Success,NA,93
ASD-00693,2025-05-14,Search & Rescue,DJI Mavic 3 Enterprise,Dehradun,OP-029,57,17.04,201,100,35,65,Food Package,4.85,Cloudy,32,30,Low,Success,NA,99
ASD-00694,2025-02-13,Medical Delivery,Skydio X2D,Jaipur,OP-010,75,42.34,162,100,63,37,Food Package,2.99,Cloudy,24,11,High,Success,NA,100
ASD-00695,2025-07-01,Medical Delivery,Parrot Anafi AI,Delhi,OP-015,68,48.03,293,100,25,75,Sensor Package,1.91,Clear,16,31,High,Success,NA,96
ASD-00696,2025-10-06,Surveillance,Parrot Anafi AI,Jaipur,OP-020,23,57.66,187,100,69,31,LiDAR,2.8,Cloudy,27,18,Medium,Success,NA,94
ASD-00697,2025-11-01,Infrastructure Inspection,Parrot Anafi AI,Shimla,OP-011,71,41.85,198,100,22,78,Medical Kit,4.23,Clear,13,6,Low,Success,NA,94
ASD-00698,2025-04-25,Border Patrol,Autel EVO Max 4T,Shimla,OP-005,62,52.54,111,100,15,85,LiDAR,3.83,Clear,21,12,Critical,Failed,Weather,64
ASD-00699,2025-02-19,Medical Delivery,DJI Matrice 300 RTK,Dehradun,OP-017,20,49.31,239,100,55,45,Thermal Camera,3.22,Clear,12,3,Low,Success,NA,91
ASD-00700,2025-11-10,Infrastructure Inspection,DJI Matrice 300 RTK,Chandigarh,OP-027,76,26.49,111,100,42,58,Thermal Camera,4.29,Foggy,38,14,High,Success,NA,100
ASD-00701,2025-09-03,Surveillance,Skydio X2D,Chandigarh,OP-016,38,39.99,127,100,62,38,Sensor Package,3.65,Cloudy,18,35,Medium,Success,NA,100
ASD-00702,2025-03-03,Infrastructure Inspection,Autel EVO Max 4T,Delhi,OP-015,67,41.72,180,100,31,69,Food Package,1.17,Clear,37,29,High,Success,NA,90
ASD-00703,2025-09-15,Medical Delivery,Skydio X2D,Delhi,OP-017,76,7.34,170,100,63,37,HD Camera,4.92,Foggy,37,20,High,Success,NA,98
ASD-00704,2025-11-27,Infrastructure Inspection,DJI Mavic 3 Enterprise,Dehradun,OP-003,42,41.08,170,100,37,63,Sensor Package,1.86,Foggy,16,20,Critical,Success,NA,87
ASD-00705,2025-01-24,Reconnaissance,DJI Matrice 300 RTK,Shimla,OP-003,84,47.65,214,100,47,53,LiDAR,3.28,Cloudy,28,25,Critical,Success,NA,82
ASD-00706,2025-07-16,Surveillance,DJI Matrice 300 RTK,Dehradun,OP-024,33,32.47,253,100,20,80,HD Camera,4.55,Rainy,22,18,Medium,Success,NA,81
ASD-00707,2025-03-10,Search & Rescue,Parrot Anafi AI,Chandigarh,OP-013,52,11.3,296,100,71,29,Thermal Camera,1.95,Foggy,31,4,Critical,Failed,Weather,83
ASD-00708,2025-01-18,Search & Rescue,Parrot Anafi AI,Dehradun,OP-007,56,17.4,269,100,60,40,HD Camera,3.12,Foggy,41,15,Low,Success,NA,90
ASD-00709,2025-06-30,Reconnaissance,DJI Matrice 300 RTK,Chandigarh,OP-017,89,52.55,167,100,57,43,Thermal Camera,3.07,Windy,39,15,Critical,Success,NA,88
ASD-00710,2025-11-04,Reconnaissance,Autel EVO Max 4T,Lucknow,OP-002,74,39.4,98,100,70,30,HD Camera,1.03,Cloudy,41,22,Medium,Success,NA,90
ASD-00711,2025-11-13,Infrastructure Inspection,Parrot Anafi AI,Lucknow,OP-013,69,43.68,97,100,60,40,LiDAR,4.69,Rainy,12,18,High,Success,NA,76
ASD-00712,2025-12-06,Reconnaissance,Parrot Anafi AI,Delhi,OP-030,23,6.78,187,100,47,53,Thermal Camera,1.42,Cloudy,29,6,High,Success,NA,90
ASD-00713,2025-01-19,Border Patrol,Autel EVO Max 4T,Chandigarh,OP-004,24,24.02,98,100,27,73,Thermal Camera,1.72,Windy,13,33,Low,Success,NA,93
ASD-00714,2025-12-17,Medical Delivery,DJI Matrice 300 RTK,Chandigarh,OP-022,81,21.69,297,100,51,49,Thermal Camera,2.9,Clear,11,4,Critical,Success,NA,88
ASD-00715,2025-04-10,Reconnaissance,DJI Mavic 3 Enterprise,Delhi,OP-012,68,43.25,190,100,26,74,Food Package,1.03,Windy,16,10,High,Success,NA,90
ASD-00716,2025-05-25,Infrastructure Inspection,DJI Mavic 3 Enterprise,Lucknow,OP-006,21,17.49,271,100,75,25,HD Camera,0.75,Clear,23,6,Critical,Success,NA,85
ASD-00717,2025-04-23,Search & Rescue,Skydio X2D,Lucknow,OP-029,36,38.34,202,100,65,35,LiDAR,1.43,Clear,12,19,High,Success,NA,94
ASD-00718,2025-11-15,Reconnaissance,DJI Mavic 3 Enterprise,Dehradun,OP-023,51,33.98,148,100,40,60,HD Camera,2.06,Windy,40,9,Critical,Success,NA,81
ASD-00719,2025-08-21,Surveillance,Autel EVO Max 4T,Lucknow,OP-021,49,21.77,221,100,54,46,HD Camera,4.9,Clear,31,12,Critical,Failed,Battery Failure,87
ASD-00720,2025-01-23,Reconnaissance,Parrot Anafi AI,Dehradun,OP-015,69,21.52,101,100,73,27,HD Camera,4.38,Rainy,32,34,Critical,Success,NA,71
ASD-00721,2025-11-15,Border Patrol,DJI Matrice 300 RTK,Delhi,OP-011,26,41.32,88,100,36,64,LiDAR,1.47,Clear,29,19,Low,Success,NA,96
ASD-00722,2025-07-15,Reconnaissance,DJI Matrice 300 RTK,Lucknow,OP-006,90,26.35,264,100,44,56,LiDAR,3.74,Windy,37,30,High,Success,NA,93
ASD-00723,2025-05-09,Surveillance,DJI Matrice 300 RTK,Lucknow,OP-022,55,9.7,143,100,43,57,LiDAR,1.73,Rainy,33,5,High,Success,NA,84
ASD-00724,2025-09-03,Reconnaissance,Parrot Anafi AI,Delhi,OP-012,61,50.98,296,100,58,42,Food Package,0.54,Foggy,37,4,Low,Success,NA,98
ASD-00725,2025-09-11,Reconnaissance,DJI Mavic 3 Enterprise,Dehradun,OP-009,30,20.2,236,100,40,60,Medical Kit,3.95,Clear,36,14,High,Success,NA,100
ASD-00726,2025-05-13,Search & Rescue,Skydio X2D,Shimla,OP-002,26,17.8,247,100,76,24,LiDAR,1.93,Cloudy,40,31,Medium,Failed,Battery Failure,100
ASD-00727,2025-06-16,Medical Delivery,DJI Matrice 300 RTK,Shimla,OP-007,25,38.03,169,100,67,33,HD Camera,2.8,Clear,40,31,Medium,Success,NA,100
ASD-00728,2025-05-31,Search & Rescue,DJI Matrice 300 RTK,Lucknow,OP-016,74,53.17,116,100,77,23,Food Package,4.54,Rainy,31,24,High,Success,NA,77
ASD-00729,2025-07-13,Border Patrol,DJI Mavic 3 Enterprise,Chandigarh,OP-007,39,55.15,86,100,67,33,LiDAR,3.72,Windy,21,23,High,Success,NA,90
ASD-00730,2025-09-26,Search & Rescue,DJI Mavic 3 Enterprise,Dehradun,OP-022,30,57.53,137,100,16,84,LiDAR,4.09,Windy,34,10,Critical,Success,NA,65
ASD-00731,2025-05-04,Search & Rescue,DJI Matrice 300 RTK,Lucknow,OP-023,57,55.11,164,100,49,51,Medical Kit,3.87,Rainy,22,32,Low,Success,NA,81
ASD-00732,2025-10-03,Border Patrol,Skydio X2D,Shimla,OP-030,84,9.2,172,100,19,81,Food Package,1.53,Windy,22,31,Medium,Success,NA,76
ASD-00733,2025-09-11,Reconnaissance,Parrot Anafi AI,Delhi,OP-019,37,38.31,283,100,44,56,HD Camera,2.34,Rainy,28,10,Medium,Success,NA,78
ASD-00734,2025-03-09,Medical Delivery,Parrot Anafi AI,Lucknow,OP-003,41,11.64,147,100,20,80,Food Package,0.61,Clear,16,5,Medium,Success,NA,98
ASD-00735,2025-01-24,Medical Delivery,Parrot Anafi AI,Shimla,OP-024,36,27.13,222,100,50,50,Medical Kit,3.16,Rainy,15,24,Low,Success,NA,80
ASD-00736,2025-01-04,Border Patrol,Parrot Anafi AI,Chandigarh,OP-005,77,45.74,191,100,43,57,Sensor Package,3.95,Foggy,16,14,Low,Success,NA,95
ASD-00737,2025-06-15,Reconnaissance,DJI Matrice 300 RTK,Shimla,OP-010,61,29.12,210,100,45,55,Food Package,2.04,Clear,22,22,Critical,Success,NA,82
ASD-00738,2025-08-13,Search & Rescue,Autel EVO Max 4T,Dehradun,OP-016,46,28.68,151,100,40,60,Thermal Camera,1.03,Clear,30,21,High,Success,NA,92
ASD-00739,2025-11-03,Infrastructure Inspection,DJI Mavic 3 Enterprise,Delhi,OP-001,33,55.85,250,100,45,55,LiDAR,4.27,Cloudy,14,16,Medium,Success,NA,98
ASD-00740,2025-08-21,Border Patrol,DJI Matrice 300 RTK,Chandigarh,OP-027,82,50.79,86,100,33,67,Sensor Package,2.5,Cloudy,26,30,Medium,Success,NA,91
ASD-00741,2025-02-08,Search & Rescue,Autel EVO Max 4T,Chandigarh,OP-024,75,32.13,102,100,63,37,HD Camera,3.85,Rainy,15,25,Medium,Success,NA,83
ASD-00742,2025-10-13,Surveillance,DJI Matrice 300 RTK,Jaipur,OP-007,85,41.96,98,100,40,60,Sensor Package,4.07,Clear,35,9,High,Success,NA,100
ASD-00743,2025-03-09,Infrastructure Inspection,DJI Mavic 3 Enterprise,Delhi,OP-010,37,37.25,136,100,55,45,Food Package,4.16,Rainy,38,12,Critical,Success,NA,66
ASD-00744,2025-10-26,Medical Delivery,Skydio X2D,Shimla,OP-021,75,8.7,222,100,54,46,Sensor Package,1.68,Cloudy,10,29,Critical,Success,NA,85
ASD-00745,2025-09-04,Surveillance,Autel EVO Max 4T,Chandigarh,OP-018,43,53.28,295,100,51,49,Sensor Package,2.26,Rainy,39,34,High,Success,NA,78
ASD-00746,2025-07-23,Medical Delivery,Skydio X2D,Chandigarh,OP-023,77,22.9,249,100,26,74,Medical Kit,3.47,Clear,19,32,High,Success,NA,97
ASD-00747,2025-06-12,Medical Delivery,Parrot Anafi AI,Lucknow,OP-022,50,6.59,148,100,16,84,LiDAR,3.97,Cloudy,34,6,High,Success,NA,77
ASD-00748,2025-04-16,Infrastructure Inspection,Skydio X2D,Lucknow,OP-018,26,19.76,266,100,52,48,Food Package,2.34,Rainy,10,22,Medium,Success,NA,76
ASD-00749,2025-01-26,Infrastructure Inspection,DJI Mavic 3 Enterprise,Jaipur,OP-021,36,38.27,85,100,78,22,Medical Kit,3.95,Foggy,13,24,Low,Success,NA,95
ASD-00750,2025-01-19,Medical Delivery,Parrot Anafi AI,Delhi,OP-001,88,26.75,263,100,51,49,Medical Kit,2.36,Rainy,18,26,Medium,Failed,Battery Failure,83
ASD-00751,2025-07-25,Surveillance,DJI Matrice 300 RTK,Delhi,OP-021,40,20.57,86,100,51,49,Sensor Package,1.06,Cloudy,10,20,Critical,Success,NA,84
ASD-00752,2025-11-07,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-007,84,44.72,275,100,27,73,HD Camera,3.81,Clear,8,12,Critical,Failed,Signal Loss,86
ASD-00753,2025-10-15,Border Patrol,Skydio X2D,Dehradun,OP-014,55,30.24,105,100,47,53,Medical Kit,2.43,Windy,38,27,Medium,Success,NA,94
ASD-00754,2025-04-29,Infrastructure Inspection,DJI Matrice 300 RTK,Shimla,OP-013,51,26.03,207,100,30,70,Food Package,1.51,Rainy,42,9,Low,Success,NA,82
ASD-00755,2025-07-26,Infrastructure Inspection,Skydio X2D,Jaipur,OP-005,59,23.28,287,100,70,30,Food Package,3.17,Clear,18,16,Low,Success,NA,97
ASD-00756,2025-01-03,Infrastructure Inspection,Parrot Anafi AI,Dehradun,OP-028,27,47.21,144,100,28,72,HD Camera,1.95,Rainy,29,12,Critical,Success,NA,68
ASD-00757,2025-02-23,Medical Delivery,DJI Mavic 3 Enterprise,Delhi,OP-030,83,22.22,246,100,50,50,LiDAR,3.0,Rainy,37,33,Low,Success,NA,76
ASD-00758,2025-11-17,Reconnaissance,Skydio X2D,Chandigarh,OP-006,40,33.6,111,100,59,41,HD Camera,4.48,Cloudy,36,10,Critical,Success,NA,87
ASD-00759,2025-05-29,Infrastructure Inspection,Autel EVO Max 4T,Dehradun,OP-005,71,5.51,110,100,25,75,LiDAR,4.5,Rainy,25,23,Medium,Success,NA,78
ASD-00760,2025-08-29,Search & Rescue,DJI Mavic 3 Enterprise,Jaipur,OP-005,52,30.97,133,100,38,62,HD Camera,1.93,Cloudy,18,33,Medium,Success,NA,90
ASD-00761,2025-11-18,Search & Rescue,Autel EVO Max 4T,Chandigarh,OP-012,32,34.58,164,100,68,32,HD Camera,2.08,Clear,37,13,Medium,Success,NA,93
ASD-00762,2025-04-21,Infrastructure Inspection,DJI Matrice 300 RTK,Jaipur,OP-024,59,25.2,276,100,29,71,HD Camera,3.17,Rainy,42,15,Low,Success,NA,79
ASD-00763,2025-02-16,Reconnaissance,Parrot Anafi AI,Delhi,OP-007,86,37.3,276,100,31,69,Thermal Camera,1.26,Rainy,25,33,Medium,Failed,Weather,77
ASD-00764,2025-03-02,Medical Delivery,Parrot Anafi AI,Shimla,OP-017,61,9.28,93,100,63,37,Sensor Package,2.62,Windy,36,30,High,Success,NA,96
ASD-00765,2025-03-15,Medical Delivery,Parrot Anafi AI,Shimla,OP-023,80,24.52,294,100,40,60,Thermal Camera,4.75,Windy,13,16,High,Success,NA,98
ASD-00766,2025-08-06,Reconnaissance,Parrot Anafi AI,Lucknow,OP-024,52,42.7,222,100,25,75,Medical Kit,4.35,Rainy,19,4,High,Success,NA,83
ASD-00767,2025-07-08,Surveillance,Skydio X2D,Lucknow,OP-004,42,56.33,82,100,55,45,HD Camera,3.14,Foggy,31,15,High,Success,NA,98
ASD-00768,2025-08-30,Reconnaissance,Parrot Anafi AI,Shimla,OP-028,24,40.6,244,100,19,81,Medical Kit,3.31,Foggy,10,19,Low,Failed,Mechanical Fault,77
ASD-00769,2025-08-16,Search & Rescue,DJI Matrice 300 RTK,Dehradun,OP-002,89,49.41,89,100,33,67,Thermal Camera,0.87,Clear,17,14,Low,Success,NA,90
ASD-00770,2025-01-08,Border Patrol,DJI Matrice 300 RTK,Delhi,OP-017,55,59.09,129,100,78,22,LiDAR,3.75,Rainy,28,13,High,Failed,Mechanical Fault,81
ASD-00771,2025-09-16,Border Patrol,DJI Matrice 300 RTK,Lucknow,OP-023,44,50.38,208,100,62,38,Food Package,0.7,Rainy,13,14,Medium,Success,NA,85
ASD-00772,2025-02-14,Border Patrol,DJI Matrice 300 RTK,Jaipur,OP-006,55,35.83,110,100,37,63,HD Camera,1.02,Foggy,13,32,Low,Success,NA,99
ASD-00773,2025-03-09,Border Patrol,Autel EVO Max 4T,Jaipur,OP-024,21,16.96,175,100,22,78,Sensor Package,3.39,Clear,23,22,Medium,Success,NA,96
ASD-00774,2025-12-24,Medical Delivery,Autel EVO Max 4T,Dehradun,OP-009,55,12.72,160,100,28,72,Thermal Camera,1.3,Cloudy,20,20,High,Success,NA,91
ASD-00775,2025-08-11,Search & Rescue,DJI Mavic 3 Enterprise,Lucknow,OP-023,66,24.19,244,100,23,77,Thermal Camera,2.92,Cloudy,10,27,Medium,Success,NA,100
ASD-00776,2025-03-01,Reconnaissance,Parrot Anafi AI,Jaipur,OP-002,84,35.34,270,100,46,54,Medical Kit,1.48,Clear,40,16,High,Success,NA,100
ASD-00777,2025-01-05,Search & Rescue,Autel EVO Max 4T,Shimla,OP-028,79,37.28,175,100,32,68,Sensor Package,0.97,Windy,10,23,High,Success,NA,97
ASD-00778,2025-10-22,Medical Delivery,DJI Mavic 3 Enterprise,Lucknow,OP-019,32,15.29,171,100,41,59,HD Camera,2.48,Cloudy,37,14,Critical,Success,NA,86
ASD-00779,2025-05-18,Surveillance,DJI Mavic 3 Enterprise,Dehradun,OP-025,67,38.05,203,100,29,71,LiDAR,0.99,Rainy,10,17,Critical,Failed,Mechanical Fault,74
ASD-00780,2025-06-08,Search & Rescue,Parrot Anafi AI,Chandigarh,OP-003,41,55.73,232,100,55,45,Sensor Package,2.0,Windy,16,11,Low,Success,NA,92
ASD-00781,2025-04-15,Reconnaissance,Skydio X2D,Lucknow,OP-028,41,30.33,248,100,62,38,Medical Kit,0.86,Cloudy,19,22,Medium,Success,NA,93
ASD-00782,2025-05-05,Medical Delivery,DJI Mavic 3 Enterprise,Lucknow,OP-023,20,31.25,168,100,68,32,Food Package,3.51,Foggy,33,16,Critical,Success,NA,81
ASD-00783,2025-11-08,Search & Rescue,Autel EVO Max 4T,Lucknow,OP-008,37,26.99,163,100,44,56,Medical Kit,2.7,Foggy,33,7,Low,Success,NA,93
ASD-00784,2025-08-11,Border Patrol,DJI Mavic 3 Enterprise,Chandigarh,OP-010,84,50.28,236,100,30,70,Food Package,1.35,Clear,22,11,Medium,Success,NA,96
ASD-00785,2025-02-12,Border Patrol,Parrot Anafi AI,Delhi,OP-015,39,20.67,179,100,19,81,Thermal Camera,1.24,Clear,24,29,Low,Success,NA,71
ASD-00786,2025-01-28,Border Patrol,DJI Matrice 300 RTK,Dehradun,OP-014,40,22.55,227,100,16,84,Food Package,3.44,Foggy,37,3,Critical,Success,NA,64
ASD-00787,2025-07-16,Surveillance,Autel EVO Max 4T,Shimla,OP-018,77,32.61,279,100,20,80,HD Camera,4.03,Rainy,42,26,Critical,Failed,Battery Failure,67
ASD-00788,2025-07-07,Border Patrol,Autel EVO Max 4T,Lucknow,OP-015,53,15.87,288,100,22,78,Medical Kit,0.68,Foggy,11,32,Critical,Success,NA,89
ASD-00789,2025-06-16,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-015,74,23.56,155,100,77,23,Medical Kit,2.11,Windy,25,14,Low,Success,NA,90
ASD-00790,2025-05-21,Border Patrol,Skydio X2D,Jaipur,OP-014,24,34.22,181,100,49,51,Thermal Camera,3.77,Cloudy,13,9,Critical,Success,NA,87
ASD-00791,2025-09-20,Border Patrol,Autel EVO Max 4T,Chandigarh,OP-013,87,36.3,90,100,71,29,Thermal Camera,3.24,Rainy,31,5,Low,Failed,Battery Failure,80
ASD-00792,2025-09-21,Border Patrol,DJI Matrice 300 RTK,Lucknow,OP-020,71,6.23,271,100,48,52,Thermal Camera,3.07,Clear,35,10,High,Success,NA,93
ASD-00793,2025-04-03,Surveillance,Parrot Anafi AI,Jaipur,OP-030,80,16.84,191,100,45,55,Sensor Package,0.71,Cloudy,25,35,Critical,Success,NA,84
ASD-00794,2025-04-24,Reconnaissance,DJI Matrice 300 RTK,Dehradun,OP-004,22,48.01,248,100,64,36,LiDAR,4.06,Rainy,25,32,High,Success,NA,80
ASD-00795,2025-06-24,Reconnaissance,Parrot Anafi AI,Shimla,OP-011,56,45.05,235,100,22,78,LiDAR,2.25,Windy,34,24,Low,Success,NA,97
ASD-00796,2025-09-07,Surveillance,DJI Mavic 3 Enterprise,Shimla,OP-021,83,16.59,258,100,59,41,HD Camera,3.47,Foggy,24,28,Low,Success,NA,95
ASD-00797,2025-06-30,Surveillance,Autel EVO Max 4T,Dehradun,OP-020,87,25.31,154,100,40,60,Thermal Camera,3.31,Foggy,37,4,Medium,Success,NA,96
ASD-00798,2025-05-29,Border Patrol,Parrot Anafi AI,Dehradun,OP-019,82,59.43,176,100,64,36,Food Package,1.48,Foggy,15,9,Low,Success,NA,92
ASD-00799,2025-10-02,Medical Delivery,Parrot Anafi AI,Chandigarh,OP-017,72,24.36,135,100,27,73,Medical Kit,3.34,Windy,25,23,High,Success,NA,93
ASD-00800,2025-08-26,Surveillance,Parrot Anafi AI,Dehradun,OP-025,56,50.44,195,100,60,40,HD Camera,2.9,Cloudy,33,21,High,Success,NA,100
ASD-00801,2025-10-20,Search & Rescue,Skydio X2D,Jaipur,OP-020,73,58.58,185,100,56,44,LiDAR,3.29,Clear,22,11,Low,Success,NA,90
ASD-00802,2025-03-24,Reconnaissance,Parrot Anafi AI,Shimla,OP-028,41,36.31,200,100,69,31,LiDAR,2.8,Rainy,9,27,Medium,Success,NA,78
ASD-00803,2025-04-01,Search & Rescue,DJI Mavic 3 Enterprise,Jaipur,OP-008,45,22.75,155,100,72,28,Food Package,1.6,Clear,21,32,Critical,Failed,Battery Failure,89
ASD-00804,2025-10-03,Border Patrol,Skydio X2D,Shimla,OP-009,79,44.71,97,100,80,20,Food Package,0.82,Clear,34,33,Critical,Success,NA,89
ASD-00805,2025-03-05,Infrastructure Inspection,DJI Matrice 300 RTK,Shimla,OP-014,23,29.12,291,100,73,27,Medical Kit,2.3,Rainy,33,5,Critical,Success,NA,69
ASD-00806,2025-12-22,Reconnaissance,Autel EVO Max 4T,Lucknow,OP-021,41,25.16,248,100,37,63,Thermal Camera,1.69,Cloudy,23,33,High,Success,NA,97
ASD-00807,2025-04-24,Search & Rescue,DJI Mavic 3 Enterprise,Dehradun,OP-001,57,42.91,164,100,23,77,Thermal Camera,1.17,Rainy,25,5,High,Failed,Signal Loss,79
ASD-00808,2025-11-23,Infrastructure Inspection,Autel EVO Max 4T,Jaipur,OP-009,59,31.14,192,100,43,57,LiDAR,1.82,Cloudy,16,12,Critical,Success,NA,83
ASD-00809,2025-03-21,Search & Rescue,Skydio X2D,Lucknow,OP-021,21,19.27,264,100,15,85,LiDAR,4.55,Windy,33,33,High,Success,NA,78
ASD-00810,2025-02-03,Reconnaissance,DJI Mavic 3 Enterprise,Jaipur,OP-022,68,52.6,204,100,59,41,Food Package,4.54,Windy,38,14,Low,Success,NA,94
ASD-00811,2025-09-26,Search & Rescue,DJI Matrice 300 RTK,Chandigarh,OP-027,55,38.48,266,100,65,35,Food Package,3.06,Cloudy,30,34,Low,Success,NA,93
ASD-00812,2025-05-12,Border Patrol,DJI Mavic 3 Enterprise,Jaipur,OP-008,32,57.36,209,100,72,28,HD Camera,2.51,Rainy,42,8,Medium,Success,NA,77
ASD-00813,2025-03-09,Reconnaissance,DJI Mavic 3 Enterprise,Jaipur,OP-029,78,14.76,235,100,46,54,Sensor Package,1.36,Windy,25,8,Low,Success,NA,90
ASD-00814,2025-04-12,Reconnaissance,Skydio X2D,Chandigarh,OP-016,81,30.53,217,100,74,26,Food Package,1.02,Rainy,12,15,Low,Success,NA,84
ASD-00815,2025-05-09,Search & Rescue,Parrot Anafi AI,Shimla,OP-001,58,36.31,228,100,25,75,LiDAR,4.13,Clear,36,15,Critical,Success,NA,89
ASD-00816,2025-10-15,Medical Delivery,DJI Matrice 300 RTK,Jaipur,OP-022,42,23.08,203,100,15,85,LiDAR,1.62,Rainy,27,19,High,Success,NA,64
ASD-00817,2025-08-15,Infrastructure Inspection,DJI Mavic 3 Enterprise,Jaipur,OP-004,82,5.36,210,100,20,80,HD Camera,3.92,Foggy,18,14,High,Success,NA,100
ASD-00818,2025-11-09,Reconnaissance,Autel EVO Max 4T,Jaipur,OP-030,33,46.96,134,100,41,59,LiDAR,2.62,Windy,27,23,High,Success,NA,100
ASD-00819,2025-05-18,Medical Delivery,Autel EVO Max 4T,Lucknow,OP-025,44,47.15,281,100,59,41,LiDAR,4.92,Cloudy,18,23,Critical,Success,NA,84
ASD-00820,2025-07-26,Search & Rescue,DJI Mavic 3 Enterprise,Chandigarh,OP-001,38,21.84,266,100,35,65,Food Package,3.03,Rainy,36,22,Critical,Success,NA,71
ASD-00821,2025-07-15,Border Patrol,DJI Mavic 3 Enterprise,Jaipur,OP-026,55,6.07,260,100,55,45,Medical Kit,0.61,Cloudy,24,21,Critical,Success,NA,88
ASD-00822,2025-12-04,Reconnaissance,Autel EVO Max 4T,Dehradun,OP-002,84,29.21,150,100,67,33,Medical Kit,3.75,Clear,23,13,Critical,Success,NA,87
ASD-00823,2025-03-10,Border Patrol,Parrot Anafi AI,Jaipur,OP-016,68,8.26,94,100,37,63,Food Package,4.66,Rainy,42,26,Low,Failed,Battery Failure,80
ASD-00824,2025-09-29,Reconnaissance,DJI Matrice 300 RTK,Shimla,OP-018,39,37.44,226,100,55,45,Thermal Camera,1.98,Windy,13,31,High,Success,NA,90
ASD-00825,2025-04-12,Search & Rescue,Skydio X2D,Shimla,OP-011,60,57.65,172,100,23,77,Food Package,1.52,Cloudy,19,23,High,Success,NA,94
ASD-00826,2025-09-20,Medical Delivery,DJI Matrice 300 RTK,Dehradun,OP-030,22,12.71,244,100,28,72,HD Camera,4.24,Foggy,33,34,Low,Success,NA,99
ASD-00827,2025-02-27,Surveillance,Skydio X2D,Chandigarh,OP-018,61,48.46,205,100,44,56,Sensor Package,0.84,Windy,29,7,Low,Success,NA,98
ASD-00828,2025-04-04,Medical Delivery,Skydio X2D,Shimla,OP-003,44,46.35,276,100,25,75,Sensor Package,1.18,Rainy,37,31,High,Success,NA,80
ASD-00829,2025-05-13,Medical Delivery,DJI Mavic 3 Enterprise,Dehradun,OP-005,75,53.92,182,100,43,57,HD Camera,1.51,Clear,32,4,Critical,Failed,Signal Loss,88
ASD-00830,2025-11-05,Reconnaissance,Skydio X2D,Lucknow,OP-018,65,54.13,263,100,61,39,Medical Kit,1.32,Cloudy,17,16,Low,Success,NA,90
ASD-00831,2025-04-22,Reconnaissance,Parrot Anafi AI,Delhi,OP-008,28,23.01,160,100,51,49,Thermal Camera,2.41,Cloudy,20,22,High,Success,NA,90
ASD-00832,2025-07-14,Surveillance,DJI Mavic 3 Enterprise,Dehradun,OP-025,68,6.4,270,100,54,46,Food Package,2.3,Foggy,11,31,Medium,Success,NA,91
ASD-00833,2025-04-18,Search & Rescue,Skydio X2D,Delhi,OP-007,86,11.69,273,100,54,46,Sensor Package,4.98,Clear,39,25,Critical,Failed,Signal Loss,87
ASD-00834,2025-11-30,Border Patrol,Parrot Anafi AI,Chandigarh,OP-014,78,5.89,177,100,27,73,Medical Kit,4.76,Foggy,14,25,Low,Success,NA,91
ASD-00835,2025-03-21,Surveillance,DJI Matrice 300 RTK,Dehradun,OP-017,22,57.32,150,100,39,61,Thermal Camera,3.04,Clear,17,18,Medium,Success,NA,97
ASD-00836,2025-12-09,Reconnaissance,DJI Matrice 300 RTK,Chandigarh,OP-024,46,52.65,249,100,43,57,Food Package,1.28,Rainy,34,13,Medium,Success,NA,76
ASD-00837,2025-03-15,Medical Delivery,Skydio X2D,Shimla,OP-002,46,21.83,240,100,33,67,HD Camera,1.99,Rainy,28,4,Critical,Failed,Battery Failure,73
ASD-00838,2025-08-26,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-016,87,14.34,105,100,79,21,Food Package,4.95,Rainy,22,8,Low,Failed,Mechanical Fault,77
ASD-00839,2025-09-10,Reconnaissance,DJI Mavic 3 Enterprise,Jaipur,OP-016,80,30.82,145,100,64,36,LiDAR,3.51,Rainy,42,26,Low,Success,NA,84
ASD-00840,2025-04-26,Search & Rescue,Autel EVO Max 4T,Shimla,OP-008,85,12.14,116,100,52,48,Medical Kit,4.49,Clear,14,28,Low,Success,NA,100
ASD-00841,2025-07-17,Reconnaissance,DJI Matrice 300 RTK,Jaipur,OP-024,79,41.76,213,100,46,54,Medical Kit,3.48,Cloudy,28,30,Low,Success,NA,93
ASD-00842,2025-11-18,Medical Delivery,Parrot Anafi AI,Jaipur,OP-007,24,50.95,140,100,60,40,LiDAR,2.66,Foggy,28,3,High,Success,NA,99
ASD-00843,2025-06-24,Infrastructure Inspection,Parrot Anafi AI,Shimla,OP-009,78,39.17,219,100,24,76,Medical Kit,2.02,Clear,25,35,Medium,Success,NA,97
ASD-00844,2025-04-27,Infrastructure Inspection,Autel EVO Max 4T,Jaipur,OP-004,32,41.74,167,100,47,53,Sensor Package,0.61,Clear,31,30,Medium,Failed,Battery Failure,91
